"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Antigua and Barbuda","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2015","100","EC dollar","1993","2006","53370000",""
"Antigua and Barbuda","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","100","EC dollar","1993","2006","405130000",""
"Antigua and Barbuda","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","100","EC dollar","1993","2006","3009210000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","2014","100","EC dollar","1993","2006","42940000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry","A","2014","100","EC dollar","1993","2006","22560000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting and related service activities","01","2014","100","EC dollar","1993","2006","21640000",""
"Antigua and Barbuda","2.2","Industries","Forestry, logging and related service activities","02","2014","100","EC dollar","1993","2006","920000",""
"Antigua and Barbuda","2.2","Industries","Fishing","B","2014","100","EC dollar","1993","2006","20390000",""
"Antigua and Barbuda","2.2","Industries","Mining and quarrying","C","2014","100","EC dollar","1993","2006","30110000",""
"Antigua and Barbuda","2.2","Industries","Manufacturing","D","2014","100","EC dollar","1993","2006","60480000",""
"Antigua and Barbuda","2.2","Industries","Electricity, gas and  water supply","E","2014","100","EC dollar","1993","2006","100820000",""
"Antigua and Barbuda","2.2","Industries","Construction","F","2014","100","EC dollar","1993","2006","235070000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2014","100","EC dollar","1993","2006","738050000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2014","100","EC dollar","1993","2006","364090000",""
"Antigua and Barbuda","2.2","Industries","Hotels and restaurants","H","2014","100","EC dollar","1993","2006","373960000",""
"Antigua and Barbuda","2.2","Industries","Transport, storage and communications","I","2014","100","EC dollar","1993","2006","265880000",""
"Antigua and Barbuda","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2014","100","EC dollar","1993","2006","165060000",""
"Antigua and Barbuda","2.2","Industries","Post and telecommunications","64","2014","100","EC dollar","1993","2006","100820000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2014","100","EC dollar","1993","2006","571340000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation","J","2014","100","EC dollar","1993","2006","230650000",""
"Antigua and Barbuda","2.2","Industries","Real estate, renting and business activities","K","2014","100","EC dollar","1993","2006","340690000",""
"Antigua and Barbuda","2.2","Industries","Public administration and defence; compulsory social security","L","2014","100","EC dollar","1993","2006","211720000",""
"Antigua and Barbuda","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","2014","100","EC dollar","1993","2006","296740000",""
"Antigua and Barbuda","2.2","Industries","Education","M","2014","100","EC dollar","1993","2006","147530000",""
"Antigua and Barbuda","2.2","Industries","Health and social work","N","2014","100","EC dollar","1993","2006","78100000",""
"Antigua and Barbuda","2.2","Industries","Other community, social and personal services","O","2014","100","EC dollar","1993","2006","71110000",""
"Antigua and Barbuda","2.2","Industries","Private households with employed persons","P","2014","100","EC dollar","1993","2006","12760000",""
"Antigua and Barbuda","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2014","100","EC dollar","1993","2006","2513740000","1"
"Antigua and Barbuda","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2014","100","EC dollar","1993","2006","52170000",""
"Antigua and Barbuda","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","100","EC dollar","1993","2006","384600000",""
"Antigua and Barbuda","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","100","EC dollar","1993","2006","2898340000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","2013","100","EC dollar","1993","2006","51720000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry","A","2013","100","EC dollar","1993","2006","22510000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting and related service activities","01","2013","100","EC dollar","1993","2006","21590000",""
"Antigua and Barbuda","2.2","Industries","Forestry, logging and related service activities","02","2013","100","EC dollar","1993","2006","920000",""
"Antigua and Barbuda","2.2","Industries","Fishing","B","2013","100","EC dollar","1993","2006","29210000",""
"Antigua and Barbuda","2.2","Industries","Mining and quarrying","C","2013","100","EC dollar","1993","2006","28760000",""
"Antigua and Barbuda","2.2","Industries","Manufacturing","D","2013","100","EC dollar","1993","2006","58220000",""
"Antigua and Barbuda","2.2","Industries","Electricity, gas and  water supply","E","2013","100","EC dollar","1993","2006","102690000",""
"Antigua and Barbuda","2.2","Industries","Construction","F","2013","100","EC dollar","1993","2006","219530000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2013","100","EC dollar","1993","2006","704210000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2013","100","EC dollar","1993","2006","340980000",""
"Antigua and Barbuda","2.2","Industries","Hotels and restaurants","H","2013","100","EC dollar","1993","2006","363230000",""
"Antigua and Barbuda","2.2","Industries","Transport, storage and communications","I","2013","100","EC dollar","1993","2006","267060000",""
"Antigua and Barbuda","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2013","100","EC dollar","1993","2006","158880000",""
"Antigua and Barbuda","2.2","Industries","Post and telecommunications","64","2013","100","EC dollar","1993","2006","108180000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2013","100","EC dollar","1993","2006","554370000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation","J","2013","100","EC dollar","1993","2006","228980000",""
"Antigua and Barbuda","2.2","Industries","Real estate, renting and business activities","K","2013","100","EC dollar","1993","2006","325390000",""
"Antigua and Barbuda","2.2","Industries","Public administration and defence; compulsory social security","L","2013","100","EC dollar","1993","2006","190310000",""
"Antigua and Barbuda","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","2013","100","EC dollar","1993","2006","287590000",""
"Antigua and Barbuda","2.2","Industries","Education","M","2013","100","EC dollar","1993","2006","143750000",""
"Antigua and Barbuda","2.2","Industries","Health and social work","N","2013","100","EC dollar","1993","2006","74370000",""
"Antigua and Barbuda","2.2","Industries","Other community, social and personal services","O","2013","100","EC dollar","1993","2006","69470000",""
"Antigua and Barbuda","2.2","Industries","Private households with employed persons","P","2013","100","EC dollar","1993","2006","13190000",""
"Antigua and Barbuda","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2013","100","EC dollar","1993","2006","2421450000","1"
"Antigua and Barbuda","2.2","Industries","Less: Financial intermediation services indirectly measured (FISIM)","P.119","2013","100","EC dollar","1993","2006","56210000",""
"Antigua and Barbuda","2.2","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2013","100","EC dollar","1993","2006","370900000",""
"Antigua and Barbuda","2.2","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2013","100","EC dollar","1993","2006","2792350000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry; fishing","A+B","2012","100","EC dollar","1993","2006","48010000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting, forestry","A","2012","100","EC dollar","1993","2006","22220000",""
"Antigua and Barbuda","2.2","Industries","Agriculture, hunting and related service activities","01","2012","100","EC dollar","1993","2006","21300000",""
"Antigua and Barbuda","2.2","Industries","Forestry, logging and related service activities","02","2012","100","EC dollar","1993","2006","920000",""
"Antigua and Barbuda","2.2","Industries","Fishing","B","2012","100","EC dollar","1993","2006","25790000",""
"Antigua and Barbuda","2.2","Industries","Mining and quarrying","C","2012","100","EC dollar","1993","2006","20480000",""
"Antigua and Barbuda","2.2","Industries","Manufacturing","D","2012","100","EC dollar","1993","2006","50320000",""
"Antigua and Barbuda","2.2","Industries","Electricity, gas and  water supply","E","2012","100","EC dollar","1993","2006","104770000",""
"Antigua and Barbuda","2.2","Industries","Construction","F","2012","100","EC dollar","1993","2006","213490000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods; hotels and restaurants","G+H","2012","100","EC dollar","1993","2006","712300000",""
"Antigua and Barbuda","2.2","Industries","Wholesale, retail trade, repair of motor vehicles, motorcycles and personal and household goods","G","2012","100","EC dollar","1993","2006","349040000",""
"Antigua and Barbuda","2.2","Industries","Hotels and restaurants","H","2012","100","EC dollar","1993","2006","363260000",""
"Antigua and Barbuda","2.2","Industries","Transport, storage and communications","I","2012","100","EC dollar","1993","2006","272110000",""
"Antigua and Barbuda","2.2","Industries","Land transport; transport via pipelines, water transport; air transport; Supporting and auxiliary transport activities; activities of travel agencies","60-63","2012","100","EC dollar","1993","2006","167550000",""
"Antigua and Barbuda","2.2","Industries","Post and telecommunications","64","2012","100","EC dollar","1993","2006","104570000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation, real estate, renting and business activities","J+K","2012","100","EC dollar","1993","2006","554930000",""
"Antigua and Barbuda","2.2","Industries","Financial intermediation","J","2012","100","EC dollar","1993","2006","244140000",""
"Antigua and Barbuda","2.2","Industries","Real estate, renting and business activities","K","2012","100","EC dollar","1993","2006","310790000",""
"Antigua and Barbuda","2.2","Industries","Public administration and defence; compulsory social security","L","2012","100","EC dollar","1993","2006","195730000",""
"Antigua and Barbuda","2.2","Industries","Education; health and social work; other community, social and personal services","M+N+O","2012","100","EC dollar","1993","2006","268790000",""
"Antigua and Barbuda","2.2","Industries","Education","M","2012","100","EC dollar","1993","2006","130880000",""
"Antigua and Barbuda","2.2","Industries","Health and social work","N","2012","100","EC dollar","1993","2006","73300000",""
"Antigua and Barbuda","2.2","Industries","Other community, social and personal services","O","2012","100","EC dollar","1993","2006","64610000",""
"Antigua and Barbuda","2.2","Industries","Private households with employed persons","P","2012","100","EC dollar","1993","2006","13280000",""
"Antigua and Barbuda","2.2","Industries","Equals: VALUE ADDED, GROSS, in basic prices","B.1g","2012","100","EC dollar","1993","2006","2395100000","1"
