"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Fiscal Year","Series","Currency","SNA System","Base Year","Value","Value Footnotes"
"Antigua and Barbuda","2.5","Industries","Less: Subsidies on products","D.31","2016","1000","EC dollar","2008","2018","25850000",""
"Antigua and Barbuda","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2016","1000","EC dollar","2008","2018","4094000000",""
"Antigua and Barbuda","2.5","Industries","Agriculture, forestry and fishing","A","2015","1000","EC dollar","2008","2018","61600000",""
"Antigua and Barbuda","2.5","Industries","Crop and animal production, hunting and related service activities","01","2015","1000","EC dollar","2008","2018","31260000",""
"Antigua and Barbuda","2.5","Industries","Forestry and logging","02","2015","1000","EC dollar","2008","2018","950000",""
"Antigua and Barbuda","2.5","Industries","Fishing and aquaculture","03","2015","1000","EC dollar","2008","2018","29330000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2015","1000","EC dollar","2008","2018","276800000",""
"Antigua and Barbuda","2.5","Industries","Mining and quarrying","B","2015","1000","EC dollar","2008","2018","34800000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing","C","2015","1000","EC dollar","2008","2018","110700000",""
"Antigua and Barbuda","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2015","1000","EC dollar","2008","2018","129800000",""
"Antigua and Barbuda","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2015","1000","EC dollar","2008","2018","1500000",""
"Antigua and Barbuda","2.5","Industries","Construction","F","2015","1000","EC dollar","2008","2018","330700000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2015","1000","EC dollar","2008","2018","1416800000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2015","1000","EC dollar","2008","2018","644400000",""
"Antigua and Barbuda","2.5","Industries","Transportation and storage","H","2015","1000","EC dollar","2008","2018","323500000",""
"Antigua and Barbuda","2.5","Industries","Accommodation and food service activities","I","2015","1000","EC dollar","2008","2018","448900000",""
"Antigua and Barbuda","2.5","Industries","Information and communication","J","2015","1000","EC dollar","2008","2018","114100000",""
"Antigua and Barbuda","2.5","Industries","Financial and insurance activities","K","2015","1000","EC dollar","2008","2018","251200000",""
"Antigua and Barbuda","2.5","Industries","Real estate activities","L","2015","1000","EC dollar","2008","2018","207600000",""
"Antigua and Barbuda","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2015","1000","EC dollar","2008","2018","73600000",""
"Antigua and Barbuda","2.5","Industries","Professional, scientific and technical activities","M","2015","1000","EC dollar","2008","2018","37600000",""
"Antigua and Barbuda","2.5","Industries","Administrative and support service activities","N","2015","1000","EC dollar","2008","2018","36000000",""
"Antigua and Barbuda","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2015","1000","EC dollar","2008","2018","660800000",""
"Antigua and Barbuda","2.5","Industries","Public administration and defence; compulsory social security","O","2015","1000","EC dollar","2008","2018","293000000",""
"Antigua and Barbuda","2.5","Industries","Education","P","2015","1000","EC dollar","2008","2018","166500000",""
"Antigua and Barbuda","2.5","Industries","Human health and social work activities","Q","2015","1000","EC dollar","2008","2018","201300000",""
"Antigua and Barbuda","2.5","Industries","Other service activities","R+S+T","2015","1000","EC dollar","2008","2018","96200000",""
"Antigua and Barbuda","2.5","Industries","Arts, entertainment and recreation","R","2015","1000","EC dollar","2008","2018","54000000",""
"Antigua and Barbuda","2.5","Industries","Other service activities","S","2015","1000","EC dollar","2008","2018","23600000",""
"Antigua and Barbuda","2.5","Industries","Private households with employed persons","T","2015","1000","EC dollar","2008","2018","18600000",""
"Antigua and Barbuda","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2015","1000","EC dollar","2008","2018","3489000000",""
"Antigua and Barbuda","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2015","1000","EC dollar","2008","2018","443210000",""
"Antigua and Barbuda","2.5","Industries","Plus: Taxes on products","D.21","2015","1000","EC dollar","2008","2018","469380000",""
"Antigua and Barbuda","2.5","Industries","Less: Subsidies on products","D.31","2015","1000","EC dollar","2008","2018","26170000",""
"Antigua and Barbuda","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2015","1000","EC dollar","2008","2018","3932000000",""
"Antigua and Barbuda","2.5","Industries","Agriculture, forestry and fishing","A","2014","1000","EC dollar","2008","2018","61300000",""
"Antigua and Barbuda","2.5","Industries","Crop and animal production, hunting and related service activities","01","2014","1000","EC dollar","2008","2018","32680000",""
"Antigua and Barbuda","2.5","Industries","Forestry and logging","02","2014","1000","EC dollar","2008","2018","960000",""
"Antigua and Barbuda","2.5","Industries","Fishing and aquaculture","03","2014","1000","EC dollar","2008","2018","27650000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2014","1000","EC dollar","2008","2018","273900000",""
"Antigua and Barbuda","2.5","Industries","Mining and quarrying","B","2014","1000","EC dollar","2008","2018","41600000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing","C","2014","1000","EC dollar","2008","2018","107300000",""
"Antigua and Barbuda","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2014","1000","EC dollar","2008","2018","123700000",""
"Antigua and Barbuda","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2014","1000","EC dollar","2008","2018","1300000",""
"Antigua and Barbuda","2.5","Industries","Construction","F","2014","1000","EC dollar","2008","2018","321600000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2014","1000","EC dollar","2008","2018","1417400000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2014","1000","EC dollar","2008","2018","662300000",""
"Antigua and Barbuda","2.5","Industries","Transportation and storage","H","2014","1000","EC dollar","2008","2018","314600000",""
"Antigua and Barbuda","2.5","Industries","Accommodation and food service activities","I","2014","1000","EC dollar","2008","2018","440500000",""
"Antigua and Barbuda","2.5","Industries","Information and communication","J","2014","1000","EC dollar","2008","2018","103500000",""
"Antigua and Barbuda","2.5","Industries","Financial and insurance activities","K","2014","1000","EC dollar","2008","2018","250800000",""
"Antigua and Barbuda","2.5","Industries","Real estate activities","L","2014","1000","EC dollar","2008","2018","201900000",""
"Antigua and Barbuda","2.5","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2014","1000","EC dollar","2008","2018","70800000",""
"Antigua and Barbuda","2.5","Industries","Professional, scientific and technical activities","M","2014","1000","EC dollar","2008","2018","38800000",""
"Antigua and Barbuda","2.5","Industries","Administrative and support service activities","N","2014","1000","EC dollar","2008","2018","32000000",""
"Antigua and Barbuda","2.5","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2014","1000","EC dollar","2008","2018","638600000",""
"Antigua and Barbuda","2.5","Industries","Public administration and defence; compulsory social security","O","2014","1000","EC dollar","2008","2018","287000000",""
"Antigua and Barbuda","2.5","Industries","Education","P","2014","1000","EC dollar","2008","2018","173000000",""
"Antigua and Barbuda","2.5","Industries","Human health and social work activities","Q","2014","1000","EC dollar","2008","2018","178600000",""
"Antigua and Barbuda","2.5","Industries","Other service activities","R+S+T","2014","1000","EC dollar","2008","2018","104600000",""
"Antigua and Barbuda","2.5","Industries","Arts, entertainment and recreation","R","2014","1000","EC dollar","2008","2018","60600000",""
"Antigua and Barbuda","2.5","Industries","Other service activities","S","2014","1000","EC dollar","2008","2018","24800000",""
"Antigua and Barbuda","2.5","Industries","Private households with employed persons","T","2014","1000","EC dollar","2008","2018","19200000",""
"Antigua and Barbuda","2.5","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2014","1000","EC dollar","2008","2018","3444000000",""
"Antigua and Barbuda","2.5","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2014","1000","EC dollar","2008","2018","431970000",""
"Antigua and Barbuda","2.5","Industries","Plus: Taxes on products","D.21","2014","1000","EC dollar","2008","2018","457470000",""
"Antigua and Barbuda","2.5","Industries","Less: Subsidies on products","D.31","2014","1000","EC dollar","2008","2018","25500000",""
"Antigua and Barbuda","2.5","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2014","1000","EC dollar","2008","2018","3876000000",""
"Antigua and Barbuda","2.5","Industries","Agriculture, forestry and fishing","A","2013","1000","EC dollar","2008","2018","61530000",""
"Antigua and Barbuda","2.5","Industries","Crop and animal production, hunting and related service activities","01","2013","1000","EC dollar","2008","2018","32640000",""
"Antigua and Barbuda","2.5","Industries","Forestry and logging","02","2013","1000","EC dollar","2008","2018","970000",""
"Antigua and Barbuda","2.5","Industries","Fishing and aquaculture","03","2013","1000","EC dollar","2008","2018","27920000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2013","1000","EC dollar","2008","2018","263700000",""
"Antigua and Barbuda","2.5","Industries","Mining and quarrying","B","2013","1000","EC dollar","2008","2018","38710000",""
"Antigua and Barbuda","2.5","Industries","Manufacturing","C","2013","1000","EC dollar","2008","2018","102670000",""
"Antigua and Barbuda","2.5","Industries","Electricity, gas, steam and air conditioning supply","D","2013","1000","EC dollar","2008","2018","120810000",""
"Antigua and Barbuda","2.5","Industries","Water supply; sewerage, waste management and remediation activities","E","2013","1000","EC dollar","2008","2018","1510000",""
"Antigua and Barbuda","2.5","Industries","Construction","F","2013","1000","EC dollar","2008","2018","303500000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2013","1000","EC dollar","2008","2018","1419950000",""
"Antigua and Barbuda","2.5","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2013","1000","EC dollar","2008","2018","667110000",""
"Antigua and Barbuda","2.5","Industries","Transportation and storage","H","2013","1000","EC dollar","2008","2018","321740000",""
"Antigua and Barbuda","2.5","Industries","Accommodation and food service activities","I","2013","1000","EC dollar","2008","2018","431100000",""
